Age,Gender,Country,family_history,self_employed,no_employees,tech_company,Organizational_Care_1,Organizational_Care_2,Organizational_Access,Organizational_Support,Organizational_Protection,Organizational_Leave,mentalhealthconsequence,coworkers,supervisors,mentalimportance,mh_current,mh_diagnosed,mh_past,mh_treated,work_interfere_impact,work_interfere_treated,work_interfere_untreated,Organizational_Care_1_clean,Organizational_Access_clean,Organizational_Support_clean,Organizational_Protection_clean,Organizational_Leave_clean
28.0,Male,United Kingdom,Yes,0,100-500,1.0,1.0,2.0,0.0,1.0,1.0,2.0,No,Yes,"No, none of my previous supervisors",5.0,Possibly,No response,Yes,1,Unknown,Rarely,Often,Yes,No,Yes,Yes,Somewhat easy
27.0,Female,India,No,0,More than 1000,1.0,2.0,0.0,0.0,0.0,2.0,5.0,No,Yes,Yes,7.0,No,No response,No,0,Unknown,Not applicable to me,Not applicable to me,I don't know,No,No,I don't know,Difficult
34.0,Male,United States of America,Yes,0,500-1000,1.0,2.0,0.0,0.0,0.0,1.0,5.0,No,No,Some of my previous supervisors,7.0,Yes,Yes,Yes,1,Unknown,Never,Sometimes,I don't know,No,No,Yes,Difficult
42.0,Male,India,I don't know,0,100-500,1.0,0.0,0.0,0.0,0.0,2.0,3.0,"Yes, I experienced",Yes,Yes,6.0,Don't Know,No response,Don't Know,0,Unknown,Sometimes,Sometimes,No,No,No,I don't know,Neither easy nor difficult
22.0,Unknown,Indonesia,No,0,500-1000,1.0,1.0,1.0,1.0,1.0,0.0,2.0,Maybe/Not sure,Maybe,Yes,8.0,Yes,No,Unknown,0,Unknown,Sometimes,Sometimes,Yes,Yes,Yes,No,Somewhat easy
28.0,Female,India,No,0,100-500,1.0,0.0,0.0,0.0,0.0,0.0,5.0,"Yes, I experienced",No,"No, none of my previous supervisors",0.0,Possibly,No response,No,0,Unknown,Sometimes,Often,No,No,No,No,Difficult
36.0,Male,United States of America,No,0,26-100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,No,Yes,Yes,8.0,No,No response,No,0,Unknown,Not applicable to me,Not applicable to me,Yes,Yes,Yes,Yes,Very easy
41.0,Male,India,No,0,More than 1000,0.0,0.0,0.0,1.0,1.0,2.0,2.0,Maybe/Not sure,No,"No, none of my previous supervisors",3.0,Possibly,No response,No,0,Unknown,Sometimes,Often,No,Yes,Yes,I don't know,Somewhat easy
30.0,Male,United States of America,Yes,0,6-25,1.0,1.0,0.0,1.0,0.0,2.0,4.0,Maybe/Not sure,Maybe,Yes,4.0,Yes,Yes,Yes,1,Unknown,Sometimes,Often,Yes,Yes,No,I don't know,Somewhat difficult
34.0,Male,Australia,I don't know,0,100-500,0.0,2.0,1.0,0.0,1.0,1.0,2.0,No,Maybe,"No, none of my previous supervisors",9.0,Don't Know,No response,Don't Know,0,Unknown,Not applicable to me,Not applicable to me,I don't know,No,Yes,Yes,Somewhat easy
23.0,Female,Germany,No,0,More than 1000,0.0,2.0,0.0,0.0,1.0,2.0,2.0,Maybe/Not sure,Maybe,I don't know,3.0,Possibly,No response,Possibly,0,Unknown,Sometimes,Often,I don't know,No,Yes,I don't know,Somewhat easy
29.0,Female,Brazil,No,0,More than 1000,0.0,0.0,0.0,,0.0,2.0,4.0,Maybe/Not sure,Maybe,"No, none of my previous supervisors",4.0,Don't Know,No response,Yes,0,Unknown,Not applicable to me,Not applicable to me,No,Unknown,No,I don't know,Somewhat difficult
58.0,Male,United States of America,No,0,500-1000,0.0,1.0,1.0,1.0,0.0,1.0,2.0,No,No,"No, none of my previous supervisors",5.0,No,No response,Yes,1,Unknown,Never,Sometimes,Yes,Yes,No,Yes,Somewhat easy
40.0,Male,Netherlands,No,0,100-500,0.0,2.0,0.0,0.0,0.0,2.0,,Maybe/Not sure,Maybe,"No, none of my previous supervisors",5.0,Don't Know,No response,No,0,Unknown,Not applicable to me,Not applicable to me,I don't know,No,No,I don't know,I don't know
32.0,Male,Chile,Yes,0,100-500,1.0,,0.0,0.0,0.0,2.0,5.0,"Yes, I experienced",Maybe,Some of my previous supervisors,2.0,Yes,Yes,Yes,1,Unknown,Often,Often,Not eligible for coverage / NA,No,No,I don't know,Difficult
30.0,Male,Portugal,Yes,0,100-500,1.0,2.0,2.0,0.0,2.0,2.0,3.0,"Yes, I observed",Maybe,"Yes, all of my previous supervisors",7.0,Possibly,No response,Possibly,0,Unknown,Not applicable to me,Often,I don't know,No,I don't know,I don't know,Neither easy nor difficult
33.0,Female,United States of America,Yes,0,500-1000,0.0,1.0,1.0,1.0,1.0,2.0,2.0,No,Yes,"No, none of my previous supervisors",7.0,Yes,Yes,Yes,1,Unknown,Never,Never,Yes,Yes,Yes,I don't know,Somewhat easy
22.0,Female,Netherlands,No,0,26-100,0.0,2.0,1.0,0.0,0.0,1.0,4.0,Maybe/Not sure,Yes,Some of my previous supervisors,6.0,No,No response,Possibly,1,Unknown,Not applicable to me,Not applicable to me,I don't know,No,No,Yes,Somewhat difficult
30.0,Female,United States of America,No,0,More than 1000,1.0,1.0,1.0,0.0,2.0,1.0,1.0,No,No,Yes,6.0,Possibly,No response,Possibly,1,Unknown,Rarely,Rarely,Yes,No,I don't know,Yes,Very easy
34.0,Male,South Africa,Yes,0,6-25,1.0,0.0,0.0,,0.0,0.0,5.0,"Yes, I experienced",Yes,"Yes, all of my previous supervisors",0.0,Yes,Yes,Yes,1,Unknown,Rarely,Sometimes,No,Unknown,No,No,Difficult
44.0,Male,United States of America,I don't know,0,6-25,0.0,1.0,1.0,0.0,1.0,2.0,3.0,Maybe/Not sure,Yes,Some of my previous supervisors,5.0,Possibly,No response,Don't Know,1,Unknown,Not applicable to me,Not applicable to me,Yes,No,Yes,I don't know,Neither easy nor difficult
30.0,Male,United States of America,I don't know,0,26-100,1.0,1.0,2.0,1.0,0.0,2.0,1.0,"Yes, I observed",Maybe,"No, none of my previous supervisors",5.0,Yes,Yes,Yes,1,Unknown,Rarely,Often,Yes,Yes,No,I don't know,Very easy
39.0,Male,United States of America,I don't know,0,100-500,0.0,1.0,1.0,1.0,1.0,1.0,5.0,No,Maybe,Some of my previous supervisors,5.0,Yes,Yes,Yes,1,Unknown,Often,Often,Yes,Yes,Yes,Yes,Difficult
48.0,Male,India,No,0,500-1000,1.0,1.0,0.0,1.0,0.0,2.0,4.0,No,Yes,"No, none of my previous supervisors",3.0,Don't Know,No response,Possibly,0,Unknown,Not applicable to me,Not applicable to me,Yes,Yes,No,I don't know,Somewhat difficult
26.0,Male,United States of America,Yes,0,26-100,0.0,2.0,0.0,0.0,0.0,2.0,5.0,Maybe/Not sure,No,"No, none of my previous supervisors",4.0,Possibly,No response,Yes,1,Unknown,Not applicable to me,Sometimes,I don't know,No,No,I don't know,Difficult
28.0,Female,Germany,Yes,0,26-100,0.0,2.0,1.0,1.0,0.0,1.0,2.0,No,Maybe,Yes,5.0,Possibly,No response,Possibly,1,Unknown,Sometimes,Sometimes,I don't know,Yes,No,Yes,Somewhat easy
36.0,Male,United States of America,I don't know,0,More than 1000,1.0,1.0,2.0,0.0,2.0,1.0,2.0,Maybe/Not sure,Maybe,Some of my previous supervisors,5.0,Possibly,No response,Possibly,1,Unknown,Sometimes,Often,Yes,No,I don't know,Yes,Somewhat easy
37.0,Male,Canada,No,0,6-25,1.0,2.0,0.0,0.0,0.0,2.0,1.0,Maybe/Not sure,Maybe,I don't know,0.0,No,No response,No,0,Unknown,Not applicable to me,Not applicable to me,I don't know,No,No,I don't know,Very easy
42.0,Male,United States of America,Yes,0,More than 1000,1.0,1.0,2.0,1.0,0.0,2.0,4.0,Maybe/Not sure,Maybe,"No, none of my previous supervisors",2.0,Yes,Yes,Yes,1,Unknown,Often,Often,Yes,Yes,No,I don't know,Somewhat difficult
31.0,Male,Brazil,Yes,0,More than 1000,1.0,1.0,0.0,1.0,0.0,2.0,,"Yes, I observed",No,"No, none of my previous supervisors",3.0,Don't Know,No response,Don't Know,1,Unknown,Not applicable to me,Sometimes,Yes,Yes,No,I don't know,I don't know
22.0,Male,Spain,I don't know,0,More than 1000,0.0,2.0,2.0,,0.0,2.0,2.0,No,No,Yes,5.0,No,No response,No,0,Unknown,Not applicable to me,Not applicable to me,I don't know,Unknown,No,I don't know,Somewhat easy
40.0,Male,Spain,Yes,0,100-500,1.0,2.0,0.0,0.0,0.0,0.0,1.0,No,Maybe,"No, none of my previous supervisors",5.0,Yes,Yes,Yes,1,Unknown,Rarely,Sometimes,I don't know,No,No,No,Very easy
50.0,Male,United States of America,No,0,More than 1000,1.0,1.0,1.0,1.0,1.0,1.0,3.0,No,No,"No, none of my previous supervisors",9.0,No,No response,No,0,Unknown,Not applicable to me,Not applicable to me,Yes,Yes,Yes,Yes,Neither easy nor difficult
31.0,Female,India,No,0,More than 1000,1.0,2.0,2.0,0.0,1.0,2.0,5.0,No,No,Yes,6.0,No,No response,No,0,Unknown,Not applicable to me,Not applicable to me,I don't know,No,Yes,I don't know,Difficult
29.0,Female,Canada,Yes,0,More than 1000,1.0,1.0,1.0,1.0,1.0,1.0,2.0,Maybe/Not sure,Yes,Yes,7.0,Yes,Yes,Yes,1,Unknown,Rarely,Often,Yes,Yes,Yes,Yes,Somewhat easy
40.0,Male,India,No,0,100-500,0.0,0.0,0.0,0.0,0.0,2.0,4.0,No,No,"No, none of my previous supervisors",5.0,Possibly,No response,Don't Know,0,Unknown,Sometimes,Sometimes,No,No,No,I don't know,Somewhat difficult
33.0,Female,Canada,No,0,More than 1000,0.0,0.0,0.0,0.0,0.0,2.0,4.0,Maybe/Not sure,No,"No, none of my previous supervisors",3.0,Possibly,No response,No,0,Unknown,Sometimes,Often,No,No,No,I don't know,Somewhat difficult
29.0,Male,Sweden,No,0,26-100,1.0,2.0,0.0,0.0,2.0,2.0,2.0,"Yes, I observed",Maybe,"No, none of my previous supervisors",5.0,No,No response,No,0,Unknown,Not applicable to me,Not applicable to me,I don't know,No,I don't know,I don't know,Somewhat easy
27.0,Female,United States of America,No,0,More than 1000,1.0,2.0,1.0,0.0,1.0,2.0,1.0,No,Maybe,Yes,6.0,No,No response,No,0,Unknown,Not applicable to me,Not applicable to me,I don't know,No,Yes,I don't know,Very easy
36.0,Male,United States of America,Yes,0,More than 1000,1.0,1.0,2.0,1.0,1.0,1.0,2.0,"Yes, I observed",Maybe,"Yes, all of my previous supervisors",9.0,Yes,Yes,Yes,1,Unknown,Rarely,Often,Yes,Yes,Yes,Yes,Somewhat easy
33.0,Female,United States of America,No,0,More than 1000,0.0,1.0,1.0,1.0,1.0,2.0,,Maybe/Not sure,Maybe,I don't know,4.0,Possibly,No response,No,0,Unknown,Not applicable to me,Sometimes,Yes,Yes,Yes,I don't know,I don't know
40.0,Male,Sweden,Yes,0,6-25,1.0,2.0,0.0,,0.0,2.0,2.0,"Yes, I observed",No,Some of my previous supervisors,2.0,Possibly,No response,Don't Know,0,Unknown,Rarely,Often,I don't know,Unknown,No,I don't know,Somewhat easy
42.0,Male,Canada,Yes,0,26-100,1.0,1.0,1.0,1.0,1.0,1.0,,Maybe/Not sure,Yes,"No, none of my previous supervisors",7.0,No,No response,No,0,Unknown,Not applicable to me,Not applicable to me,Yes,Yes,Yes,Yes,I don't know
31.0,Male,United Kingdom,Yes,0,500-1000,1.0,2.0,2.0,0.0,0.0,2.0,,No,Maybe,Some of my previous supervisors,4.0,Possibly,No response,Yes,1,Unknown,Often,Often,I don't know,No,No,I don't know,I don't know
35.0,Female,Mongolia,No,0,More than 1000,0.0,1.0,1.0,1.0,1.0,2.0,2.0,Maybe/Not sure,Maybe,I don't know,7.0,Possibly,No response,Don't Know,0,Unknown,Not applicable to me,Sometimes,Yes,Yes,Yes,I don't know,Somewhat easy
46.0,Male,United States of America,I don't know,0,More than 1000,0.0,1.0,1.0,1.0,1.0,1.0,2.0,No,Maybe,Some of my previous supervisors,8.0,Possibly,No response,Yes,1,Unknown,Sometimes,Often,Yes,Yes,Yes,Yes,Somewhat easy
54.0,Female,United States of America,Yes,0,100-500,1.0,1.0,2.0,1.0,1.0,2.0,2.0,"Yes, I experienced",Maybe,Some of my previous supervisors,7.0,Yes,Yes,Yes,1,Unknown,Rarely,Often,Yes,Yes,Yes,I don't know,Somewhat easy
33.0,Male,India,No,0,500-1000,0.0,2.0,0.0,0.0,0.0,2.0,2.0,No,Maybe,Yes,5.0,No,No response,No,0,Unknown,Not applicable to me,Not applicable to me,I don't know,No,No,I don't know,Somewhat easy
40.0,Female,India,I don't know,0,100-500,1.0,0.0,0.0,0.0,0.0,0.0,5.0,"Yes, I observed",Yes,Some of my previous supervisors,2.0,No,No response,No,0,Unknown,Not applicable to me,Not applicable to me,No,No,No,No,Difficult
23.0,Female,Serbia,No,0,100-500,0.0,2.0,1.0,0.0,1.0,1.0,3.0,No,Yes,Yes,6.0,Don't Know,No response,No,0,Unknown,Not applicable to me,Not applicable to me,I don't know,No,Yes,Yes,Neither easy nor difficult
32.0,Male,United States of America,Yes,0,500-1000,1.0,2.0,0.0,0.0,0.0,2.0,3.0,"Yes, I observed",No,Some of my previous supervisors,4.0,Possibly,No response,Yes,0,Unknown,Not applicable to me,Often,I don't know,No,No,I don't know,Neither easy nor difficult
26.0,Female,United States of America,Yes,0,More than 1000,1.0,1.0,1.0,1.0,1.0,1.0,5.0,Maybe/Not sure,Maybe,"No, none of my previous supervisors",8.0,Possibly,No response,Yes,1,Unknown,Rarely,Often,Yes,Yes,Yes,Yes,Difficult
30.0,Male,Germany,No,0,More than 1000,0.0,1.0,0.0,0.0,1.0,1.0,2.0,No,Maybe,Yes,8.0,No,No response,No,0,Unknown,Not applicable to me,Never,Yes,No,Yes,Yes,Somewhat easy
30.0,Male,India,No,0,More than 1000,1.0,0.0,2.0,,1.0,2.0,1.0,No,No,"No, none of my previous supervisors",6.0,No,No response,No,0,Unknown,Often,Sometimes,No,Unknown,Yes,I don't know,Very easy
44.0,Male,United States of America,No,0,26-100,1.0,1.0,0.0,0.0,1.0,1.0,2.0,Maybe/Not sure,Maybe,Some of my previous supervisors,7.0,Yes,Yes,Yes,1,Unknown,Sometimes,Often,Yes,No,Yes,Yes,Somewhat easy
37.0,Male,United States of America,No,0,100-500,1.0,,2.0,0.0,2.0,2.0,4.0,"Yes, I observed",No,Some of my previous supervisors,5.0,No,No response,Yes,1,Unknown,Not applicable to me,Not applicable to me,Not eligible for coverage / NA,No,I don't know,I don't know,Somewhat difficult
37.0,Male,India,No,0,More than 1000,1.0,2.0,0.0,0.0,0.0,0.0,2.0,No,Yes,"No, none of my previous supervisors",5.0,Don't Know,No response,No,0,Unknown,Rarely,Rarely,I don't know,No,No,No,Somewhat easy
29.0,Female,Brazil,No,0,500-1000,1.0,1.0,0.0,0.0,1.0,2.0,,"Yes, I observed",No,"No, none of my previous supervisors",2.0,Don't Know,No response,No,0,Unknown,Not applicable to me,Not applicable to me,Yes,No,Yes,I don't know,I don't know
39.0,Male,United States of America,I don't know,0,26-100,1.0,1.0,0.0,0.0,0.0,2.0,1.0,No,No,"No, none of my previous supervisors",8.0,No,No response,Yes,1,Unknown,Never,Sometimes,Yes,No,No,I don't know,Very easy
20.0,Male,Spain,No,0,6-25,1.0,2.0,2.0,,0.0,2.0,1.0,No,No,"No, none of my previous supervisors",10.0,Yes,Yes,Yes,1,Unknown,Sometimes,Often,I don't know,Unknown,No,I don't know,Very easy
44.0,Male,United States of America,No,0,100-500,1.0,2.0,2.0,0.0,0.0,2.0,3.0,"Yes, I observed",No,Some of my previous supervisors,0.0,Don't Know,No response,Possibly,0,Unknown,Not applicable to me,Not applicable to me,I don't know,No,No,I don't know,Neither easy nor difficult
23.0,Male,Egypt,No,0,26-100,1.0,0.0,0.0,1.0,0.0,0.0,,"Yes, I observed",Maybe,"No, none of my previous supervisors",2.0,Don't Know,No response,Possibly,0,Unknown,Not applicable to me,Sometimes,No,Yes,No,No,I don't know
22.0,Female,United States of America,Yes,0,More than 1000,1.0,1.0,1.0,0.0,1.0,1.0,1.0,No,Maybe,Yes,10.0,No,No response,No,0,Unknown,Not applicable to me,Not applicable to me,Yes,No,Yes,Yes,Very easy
31.0,Female,United States of America,No,0,More than 1000,1.0,2.0,1.0,0.0,0.0,2.0,,No,No,Yes,8.0,No,No response,No,0,Unknown,Not applicable to me,Not applicable to me,I don't know,No,No,I don't know,I don't know
59.0,Male,United States of America,I don't know,0,26-100,0.0,1.0,1.0,1.0,1.0,1.0,3.0,No,Maybe,"No, none of my previous supervisors",6.0,Yes,Yes,Yes,1,Unknown,Sometimes,Often,Yes,Yes,Yes,Yes,Neither easy nor difficult
30.0,Female,India,No,0,More than 1000,0.0,0.0,1.0,,1.0,1.0,4.0,No,No,"No, none of my previous supervisors",10.0,No,No response,No,0,Unknown,Not applicable to me,Not applicable to me,No,Unknown,Yes,Yes,Somewhat difficult
48.0,Female,United States of America,Yes,0,26-100,0.0,1.0,0.0,1.0,1.0,1.0,2.0,"Yes, I observed",Maybe,Some of my previous supervisors,7.0,Yes,Yes,Yes,1,Unknown,Rarely,Often,Yes,Yes,Yes,Yes,Somewhat easy
30.0,Female,India,No,0,More than 1000,1.0,2.0,2.0,0.0,2.0,1.0,4.0,"Yes, I observed",No,"No, none of my previous supervisors",2.0,Don't Know,No response,Possibly,1,Unknown,Sometimes,Sometimes,I don't know,No,I don't know,Yes,Somewhat difficult
23.0,Male,Germany,No,0,More than 1000,1.0,1.0,0.0,1.0,0.0,1.0,3.0,No,No,"No, none of my previous supervisors",4.0,No,No response,No,0,Unknown,Not applicable to me,Not applicable to me,Yes,Yes,No,Yes,Neither easy nor difficult
27.0,Male,United States of America,No,0,500-1000,0.0,1.0,0.0,0.0,0.0,1.0,2.0,No,No,Yes,3.0,No,No response,No,0,Unknown,Not applicable to me,Not applicable to me,Yes,No,No,Yes,Somewhat easy
53.0,Female,United States of America,Yes,0,26-100,1.0,2.0,0.0,0.0,0.0,2.0,4.0,"Yes, I experienced",Maybe,"No, none of my previous supervisors",5.0,Possibly,No response,Yes,1,Unknown,Sometimes,Often,I don't know,No,No,I don't know,Somewhat difficult
62.0,Male,United States of America,No,0,500-1000,0.0,2.0,2.0,,0.0,2.0,2.0,Maybe/Not sure,Maybe,Some of my previous supervisors,6.0,No,No response,No,0,Unknown,Not applicable to me,Not applicable to me,I don't know,Unknown,No,I don't know,Somewhat easy
32.0,Male,United States of America,Yes,0,More than 1000,1.0,1.0,2.0,1.0,0.0,2.0,5.0,"Yes, I experienced",Yes,Some of my previous supervisors,7.0,Possibly,No response,Possibly,1,Unknown,Often,Often,Yes,Yes,No,I don't know,Difficult
34.0,Male,India,No,0,More than 1000,1.0,0.0,0.0,0.0,0.0,2.0,,No,Yes,Some of my previous supervisors,0.0,No,No response,Yes,1,Unknown,Not applicable to me,Not applicable to me,No,No,No,I don't know,I don't know
29.0,Male,India,Yes,0,More than 1000,0.0,2.0,0.0,0.0,0.0,2.0,2.0,No,No,"No, none of my previous supervisors",4.0,Possibly,No response,Possibly,0,Unknown,Rarely,Often,I don't know,No,No,I don't know,Somewhat easy
32.0,Female,India,No,0,More than 1000,0.0,2.0,2.0,,2.0,2.0,3.0,No,Maybe,"No, none of my previous supervisors",6.0,Don't Know,No response,No,0,Unknown,Not applicable to me,Not applicable to me,I don't know,Unknown,I don't know,I don't know,Neither easy nor difficult
46.0,Male,Brazil,No,0,500-1000,0.0,0.0,0.0,0.0,0.0,1.0,2.0,No,Yes,Some of my previous supervisors,4.0,Don't Know,No response,Possibly,0,Unknown,Not applicable to me,Not applicable to me,No,No,No,Yes,Somewhat easy
42.0,Male,Netherlands,Yes,0,More than 1000,1.0,0.0,0.0,,0.0,0.0,1.0,Maybe/Not sure,Yes,Some of my previous supervisors,3.0,Yes,Yes,Yes,1,Unknown,Rarely,Often,No,Unknown,No,No,Very easy
32.0,Male,Ukraine,I don't know,0,26-100,1.0,0.0,0.0,,0.0,0.0,4.0,"Yes, I experienced",Maybe,"No, none of my previous supervisors",5.0,Possibly,No response,Yes,1,Unknown,Not applicable to me,Often,No,Unknown,No,No,Somewhat difficult
28.0,Male,Iceland,Yes,0,More than 1000,0.0,2.0,2.0,1.0,0.0,2.0,1.0,Maybe/Not sure,Maybe,I don't know,4.0,Yes,Yes,Yes,1,Unknown,Rarely,Sometimes,I don't know,Yes,No,I don't know,Very easy
45.0,Male,United States of America,Yes,0,6-25,1.0,0.0,2.0,,1.0,1.0,1.0,No,No,"No, none of my previous supervisors",10.0,Yes,Yes,Yes,1,Unknown,Sometimes,Often,No,Unknown,Yes,Yes,Very easy
29.0,Female,Spain,No,0,26-100,1.0,0.0,2.0,,0.0,1.0,2.0,Maybe/Not sure,Yes,Some of my previous supervisors,3.0,No,No response,Possibly,1,Unknown,Not applicable to me,Not applicable to me,No,Unknown,No,Yes,Somewhat easy
27.0,Male,Colombia,No,0,More than 1000,0.0,1.0,0.0,1.0,1.0,2.0,,Maybe/Not sure,No,Yes,6.0,Possibly,No response,Possibly,1,Unknown,Sometimes,Often,Yes,Yes,Yes,I don't know,I don't know
47.0,Male,Netherlands,No,0,6-25,1.0,0.0,0.0,,0.0,2.0,1.0,No,Yes,"Yes, all of my previous supervisors",5.0,Possibly,No response,No,1,Unknown,Rarely,Sometimes,No,Unknown,No,I don't know,Very easy
24.0,Female,Philippines,I don't know,0,100-500,1.0,2.0,1.0,0.0,1.0,2.0,1.0,"Yes, I observed",No,"No, none of my previous supervisors",10.0,Don't Know,No response,No,0,Unknown,Not applicable to me,Not applicable to me,I don't know,No,Yes,I don't know,Very easy
32.0,Female,United States of America,Yes,0,More than 1000,0.0,1.0,1.0,1.0,0.0,2.0,,"Yes, I experienced",No,Some of my previous supervisors,5.0,Yes,Yes,Don't Know,1,Unknown,Often,Often,Yes,Yes,No,I don't know,I don't know
26.0,Male,United States of America,I don't know,0,100-500,0.0,1.0,0.0,1.0,1.0,2.0,2.0,No,Yes,Some of my previous supervisors,7.0,No,No response,Possibly,0,Unknown,Not applicable to me,Not applicable to me,Yes,Yes,Yes,I don't know,Somewhat easy
34.0,Male,Germany,Yes,0,100-500,0.0,0.0,0.0,,0.0,1.0,1.0,"Yes, I observed",Yes,Some of my previous supervisors,4.0,Yes,Yes,Yes,1,Unknown,Rarely,Often,No,Unknown,No,Yes,Very easy
45.0,Male,United States of America,I don't know,0,26-100,1.0,1.0,0.0,0.0,0.0,2.0,2.0,"Yes, I experienced",Yes,Some of my previous supervisors,5.0,No,No response,No,0,Unknown,Not applicable to me,Not applicable to me,Yes,No,No,I don't know,Somewhat easy
21.0,Female,United States of America,No,0,More than 1000,1.0,1.0,1.0,1.0,1.0,1.0,,No,Maybe,Yes,9.0,No,No response,No,0,Unknown,Not applicable to me,Not applicable to me,Yes,Yes,Yes,Yes,I don't know
44.0,Female,India,No,0,100-500,0.0,0.0,0.0,0.0,0.0,2.0,5.0,No,Maybe,Yes,2.0,No,No response,No,0,Unknown,Not applicable to me,Not applicable to me,No,No,No,I don't know,Difficult
47.0,Male,India,No,0,More than 1000,1.0,2.0,1.0,0.0,2.0,2.0,3.0,Maybe/Not sure,Maybe,Yes,5.0,Possibly,No response,Possibly,0,Unknown,Rarely,Rarely,I don't know,No,I don't know,I don't know,Neither easy nor difficult
40.0,Male,Brazil,Yes,0,More than 1000,1.0,,0.0,0.0,0.0,2.0,2.0,No,Maybe,Some of my previous supervisors,2.0,Possibly,No response,Don't Know,0,Unknown,Rarely,Rarely,Not eligible for coverage / NA,No,No,I don't know,Somewhat easy
25.0,Female,Malaysia,No,0,100-500,0.0,2.0,2.0,0.0,2.0,2.0,2.0,No,No,Yes,5.0,Don't Know,No response,No,0,Unknown,Sometimes,Often,I don't know,No,I don't know,I don't know,Somewhat easy
24.0,Female,United States of America,Yes,0,More than 1000,1.0,1.0,2.0,1.0,1.0,2.0,5.0,Maybe/Not sure,No,"No, none of my previous supervisors",5.0,Possibly,No response,Possibly,1,Unknown,Sometimes,Often,Yes,Yes,Yes,I don't know,Difficult
26.0,Female,Indonesia,No,0,More than 1000,1.0,1.0,1.0,0.0,1.0,2.0,,No,Maybe,I don't know,7.0,No,No response,No,0,Unknown,Not applicable to me,Not applicable to me,Yes,No,Yes,I don't know,I don't know
31.0,Male,South Africa,I don't know,0,6-25,1.0,0.0,0.0,,0.0,0.0,5.0,Maybe/Not sure,No,"No, none of my previous supervisors",2.0,Possibly,No response,Possibly,0,Unknown,Not applicable to me,Not applicable to me,No,Unknown,No,No,Difficult
26.0,Female,Poland,No,0,500-1000,1.0,0.0,0.0,,1.0,2.0,4.0,No,No,"No, none of my previous supervisors",2.0,Possibly,No response,No,0,Unknown,Rarely,Rarely,No,Unknown,Yes,I don't know,Somewhat difficult
